sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
2,070;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@0;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@1;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,106;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@2;AgreeableAgent2018@3;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,056;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@4;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@5;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,088;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@6;AgreeableAgent2018@7;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,050;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@8;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@9;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,091;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@10;AgreeableAgent2018@11;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,052;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@12;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@13;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,080;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@14;AgreeableAgent2018@15;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,053;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@16;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@17;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,086;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@18;AgreeableAgent2018@19;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,052;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@20;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@21;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,083;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@22;AgreeableAgent2018@23;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,052;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@24;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@25;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,089;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@26;AgreeableAgent2018@27;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,052;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@28;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@29;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,089;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@30;AgreeableAgent2018@31;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,051;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@32;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@33;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,080;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@34;AgreeableAgent2018@35;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,051;57;;300rounds;Yes;Yes;2;0,69497;0,85261;0,00000;0,00000;1,54758;AgreeableAgent2018@36;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@37;1.0;0.8151053951696905;0.8526109053021982;0.6949677488923358;0.8526109053021982;0.6949677488923358;0.0;0.0;0.8526109053021982;0.6949677488923358;laptop_buyer_utility.xml;laptop_seller_utility.xml
2,081;95;;300rounds;Yes;Yes;2;0,55523;0,76517;0,00000;0,25317;1,32040;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMHaggler2010-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel-negotiator.boaframework.omstrategy.BestBid_t@38;AgreeableAgent2018@39;0.725620106089855;1.0;0.5552259029648948;0.7651743636995362;0.5552259029648948;0.7651743636995362;0.0;0.0;0.5552259029648948;0.7651743636995362;laptop_buyer_utility.xml;laptop_seller_utility.xml
